"","CPUE","Temperature","Year","WaterLevel"
"1",0.167701109692564,12.9340751822093,"2010",9.1549112012716
"2",0.0665372924916775,13.5262927911347,"2010",13.9609098567733
"3",0.393392804006043,11.7021557075636,"2010",9.49733054112184
"4",13.4778703522726,7.33596011333571,"2010",9.08860131343245
"5",1.44963938553951,12.3551934284808,"2010",15.4953414498792
"6",3.62896577343177,9.47847881148992,"2010",11.7796677643993
"7",19.0518061194416,10.3477833438607,"2010",14.1417781221263
"8",1.97514051061026,6.9242336314687,"2010",8.49151860531882
"9",0.621476473410248,8.1665760966508,"2010",6.01879994367035
"10",6.28169221476978,10.3939480495303,"2010",13.7512278707591
"11",1.91581636535966,9.50841724636582,"2010",7.8305439479758
"12",1.44766625100649,10.8813784970302,"2010",8.810305126072
"13",1.30625686580671,8.96861832391302,"2010",9.00658157527937
"14",2.50535591050221,8.9715056433533,"2010",9.92172089678941
"15",0.389048858652911,11.8718830859194,"2010",8.31108740266251
"16",0.00494066611572071,16.0172986378356,"2010",9.19458621134763
"17",3.43671776194819,8.89037435599199,"2010",9.50125801184508
"18",1.42487633913535,12.3502262692834,"2010",8.04161169801029
"19",0.338143359920318,9.92593558605049,"2010",9.29440883816931
"20",5.70653089100139,9.84185258797312,"2010",12.1409657277689
"21",0.831211780017598,9.82184027073264,"2010",9.02898529005183
"22",0.239569873152466,10.2963860871367,"2010",7.46187284340538
"23",0.130573106060828,12.8360145629844,"2010",10.4202330813906
"24",1.29518492081517,11.6689353542857,"2010",10.642719254052
"25",10.1574748278498,6.12297548373723,"2010",8.9821293233166
"26",4.95577005300905,9.2262661340651,"2011",7.9778229622867
"27",0.0718168404420118,13.476836659784,"2011",8.30220451886168
"28",7.38649936810313,10.226941143301,"2011",9.6661174325331
"29",2.00656347262811,10.8925170106936,"2011",11.4773800021614
"30",1.75918902011767,12.1247640243966,"2011",7.45999676133422
"31",13.0812381620151,10.0037391842739,"2011",13.984940369987
"32",0.304221716799726,11.8621110609219,"2011",9.08198100537686
"33",8.84522920721134,10.2355297577301,"2011",10.6520823569047
"34",1.68650861056486,6.66836126737587,"2011",9.83571229622001
"35",0.215214260264569,12.1831820148915,"2011",10.3978756088316
"36",0.303349629655268,12.4932544104647,"2011",9.14719557561475
"37",0.963810868662359,10.4624248867855,"2011",10.0501046994937
"38",0.238010306872576,10.9083198111529,"2011",10.0947217618893
"39",9.73061788999179,7.57908061793653,"2011",9.14526769236052
"40",3.33352975824572,8.47619744337638,"2011",10.0407480679432
"41",0.09551964503749,13.8731308724482,"2011",8.17140932729211
"42",48.2632923372993,7.42913208244673,"2011",14.2256563260954
"43",16.6345180358357,6.94644733902545,"2011",14.7413830467466
"44",1.02394845438564,9.96726461270133,"2011",11.5578468013165
"45",1.94784246986971,8.45812572754837,"2011",8.87828716181937
"46",1.23636267670573,11.8398577376795,"2011",9.99084511568985
"47",1.65975840158172,11.1234439012406,"2011",10.2271301135632
"48",3.17095485102386,8.39568127311132,"2011",8.22959965528053
"49",0.344614172510008,11.1621978673763,"2011",11.0245912936348
"50",1.15507680340294,11.9903231156765,"2011",10.5154767178509
"51",0.318290733652113,8.55617999769764,"2012",8.9312101745583
"52",0.554427097563437,12.9754321188424,"2012",10.5770647244945
"53",4.96450888032387,6.90321346937189,"2012",10.7154128454597
"54",0.00872009936751553,16.9682749201959,"2012",7.56575691472584
"55",0.62048544968282,13.7564943277455,"2012",14.008757412111
"56",5.80878118208241,7.56511008181832,"2012",10.2009166096539
"57",2.49600389064764,9.66838183227198,"2012",8.40092520680218
"58",7.19133741430648,4.17966198896637,"2012",11.9359626905415
"59",4.66101294840234,11.4124086901581,"2012",9.39710519006176
"60",0.944826065779219,11.2000542206329,"2012",8.135584920691
"61",0.677670136193309,11.0856046300388,"2012",8.45993862937844
"62",0.37812774189836,11.8462082750465,"2012",12.0700092714349
"63",0.496286915424525,10.3851033427351,"2012",10.8340726847498
"64",1.66822115852308,8.7131884812923,"2012",8.66551429558243
"65",6.06534724884197,10.3053731281783,"2012",10.9561745294534
"66",1.41693239119188,7.33795553606615,"2012",7.54816909848407
"67",1.25535919988871,11.7791598873506,"2012",12.0816089414297
"68",0.0169013603684301,15.3760715575409,"2012",12.2551735491584
"69",1.85906976910736,12.2883785326627,"2012",14.2631493624465
"70",0.197036472880204,12.7131395236753,"2012",10.2655648392309
"71",0.64987284955579,11.91066496973,"2012",12.5285744029226
"72",0.67379497988112,10.4382825216243,"2012",10.8552136378208
"73",7.99489288716884,7.40297445946397,"2012",10.6780768655594
"74",11.8338311444119,4.97099117101941,"2012",11.1633613572936
"75",2.07350374988204,10.3234181124476,"2012",8.61273609789847
"76",0.248092242892115,12.3695881447144,"2013",7.29720870783795
"77",0.299803293469275,12.0312858914682,"2013",8.00666152950638
"78",5.35889571726618,4.64696899803937,"2013",9.63109977237265
"79",0.545099582486476,12.4500657137454,"2013",7.11141383621973
"80",0.0896668588902835,14.2411384277738,"2013",11.514789446448
"81",14.5720788452873,3.99169836745358,"2013",10.4656873449238
"82",2.73880459106884,5.27472113080983,"2013",10.6836918314082
"83",1.70175242072225,12.4077067674823,"2013",11.0125554312806
"84",4.11790487485333,8.64707808814658,"2013",11.1221900274253
"85",0.209173656098175,12.5764147700141,"2013",11.7509413467771
"86",8.20516608793084,10.4180334295648,"2013",15.5299384806982
"87",0.0165185862935973,15.7122547203949,"2013",11.536626464741
"88",2.1259329775268,7.30032979887336,"2013",10.8076237291754
"89",2.66188551794361,6.95952571125142,"2013",9.94432937491678
"90",28.3229152811179,6.8648129600938,"2013",10.2929238242624
"91",0.236632173455166,13.1266439181064,"2013",11.7939127181574
"92",0.366417677928151,12.366661114354,"2013",13.3662873741863
"93",2.38810170859094,10.7325236996667,"2013",10.8954120996679
"94",0.718140891727912,9.14799237149121,"2013",8.74839082200203
"95",2.50686645168533,12.9998624416125,"2013",14.9165471493288
"96",7.39917960735798,11.819226968328,"2013",13.6184155758267
"97",0.0397390002397984,13.4996582367695,"2013",11.7240265488382
"98",9.965916935992,11.5359018578111,"2013",12.2779367206579
"99",2.12858833150495,12.5597529588721,"2013",14.7571906919618
"100",1.7786532084758,8.00006571117815,"2013",9.51655979101331
"101",0.324266156812149,13.1251716821103,"2014",10.1748497596828
"102",1.90005456311809,10.8311391176217,"2014",8.56196880002507
"103",1.07181607888375,12.1054906161105,"2014",7.38457803181456
"104",1.86142023255463,5.50435799764631,"2014",9.28069404557339
"105",2.1731424949573,8.29888064961985,"2014",9.26048350933714
"106",38.6323430048789,6.93274238577399,"2014",11.8029578185831
"107",0.174711661372961,9.69288057767296,"2014",8.25282973139761
"108",0.453147186298874,10.5912733759368,"2014",9.12744410340426
"109",4.01021392777789,8.58474797892491,"2014",10.83431975726
"110",0.69669013948777,11.3332635791079,"2014",6.99244517025333
"111",0.0147193074599224,15.185966968022,"2014",11.2387162579786
"112",5.71488760901093,6.2184047986664,"2014",10.0657685843428
"113",0.0326862188703193,15.2577402625541,"2014",6.64879915793561
"114",2.12223132617738,7.31435948913415,"2014",9.40772215594883
"115",0.822992469238322,8.85561203139223,"2014",6.8035343527448
"116",0.0432661144848528,15.0992446198347,"2014",10.2696861426226
"117",1.00309778161825,10.3877239707502,"2014",9.06321684793874
"118",3.86795049736545,10.2323057348743,"2014",8.81220745120591
"119",0.151336038936107,14.4675680505885,"2014",16.829117709863
"120",23.2413597427001,9.72720369726437,"2014",8.99023473478523
"121",0.345242063916926,11.2756140090281,"2014",7.64808719584303
"122",4.62142235882522,8.55912043629014,"2014",10.3808168287033
"123",3.80168619703609,6.15298045523421,"2014",8.59248683510999
"124",0.450468711235062,11.9953781329764,"2014",7.24664102924282
"125",3.69844466002537,6.65408074666772,"2014",9.68103553335697
"126",0.194425076666703,11.9796080073921,"2015",9.423854258965
"127",0.941168542660823,11.0833384145861,"2015",9.70001616581317
"128",0.371978770463446,12.1422887931391,"2015",7.8735104028306
"129",0.612628059750351,11.8338760378828,"2015",9.15949168366802
"130",1.64446922850884,8.1811492007159,"2015",8.55476565731681
"131",0.39671651531787,12.3389023057541,"2015",9.2158311063919
"132",0.43894634195043,9.99205792889822,"2015",8.41448208151436
"133",0.707291533840647,8.42805057950794,"2015",8.2313485479821
"134",3.45665881536175,10.8736161693454,"2015",9.72706390272297
"135",0.0201236326914929,15.0996404490392,"2015",8.45375472194491
